index_content,word,nature,index_word
18692,标识,n,24
18692,问,v,25
18692,礼宾,n,26
18692,路,n,27
18692,找到,v,28
18693,早餐,n,0
18693,品种,n,1
18693,游泳池,n,2
18693,设施,n,3
18693,陈旧,nr,4
18694,谈,v,0
18694,事,n,1
18694,休闲,v,2
18694,环境,n,3
18694,超级,b,4
18697,评语,nz,0
18697,间,f,1
18697,舒服,a,2
18697,平安夜,nr,3
18697,前,f,4
18697,几天,m,5
18697,住,v,6
18697,房,n,7
18698,泳池,n,0
18698,服务,vn,1
18698,提高,v,2
18699,交通,n,0
18700,吃,v,0
18700,住,v,1
18700,玩,v,2
18700,广州,ns,3
18700,住,v,4
18701,交通,n,0
18701,性价比,n,1
18701,高,a,2
18702,地铁口,n,0
18702,交通,n,1
18702,便利,a,2
18704,住,v,0
18704,舒适,a,1
18704,服务态度,n,2
18704,热情周到,l,3
18704,周边环境,l,4
18704,交通,n,5
18704,十分满意,l,6
18704,赞,v,7
18704,赞,v,8
18704,赞,v,9
18705,公园,n,0
18705,酒店设施,n,1
18705,不错,a,2
18706,诺爷,nr,0
18706,喜欢,v,1
18706,酒店设施,n,2
18706,不错,a,3
18707,迟到,v,0
18707,点评,v,1
18707,诺爷,nr,2
18707,逛,v,3
18707,羊城,ns,4
18708,老牌,n,0
18708,五星,nz,1
18708,房间,n,2
18708,设施,n,3
18708,陈旧,nr,4
18708,齐全,nr,5
18708,卫生间,n,6
18708,干湿,a,7
18708,分离,v,8
18708,浴缸,n,9
18708,区域,n,10
18708,淋浴,n,11
18708,区域,n,12
18708,洗手台,nz,13
18708,很大,a,14
18708,两个,m,15
18708,挤,v,16
18708,单独,d,17
18708,化妆镜,n,18
18708,办公区,n,19
18708,沙发,nz,20
18708,柜子,n,21
18708,里,f,22
18708,熨斗,v,23
18708,早餐,n,24
18708,自助,v,25
18708,种类,n,26
18708,面包,n,27
18708,欧,j,28
18708,包,v,29
18708,传统,n,30
18708,包子,n,31
18708,点心,v,32
18708,麻辣烫,z,33
18708,华夫饼,nr,34
18708,好吃,v,35
18708,诶,e,36
18708,脆脆,a,37
18708,对面,n,38
18708,流花,n,39
18708,贸易中心,n,40
18708,好吃,v,41
18708,店,n,42
18708,点,m,43
18708,都德离,nr,44
18708,流花湖,n,45
18708,公园,n,46
18708,越秀,nr,47
18708,公园,n,48
18708,西汉,ns,49
18708,南越王,nr,50
18708,墓,n,51
18708,博物馆,n,52
18708,交通,n,53
18708,便利,a,54
18708,本来,t,55
18708,住,v,56
18708,愉快,a,57
18708,发现,v,58
18708,服务,vn,59
18708,人员,n,60
18708,死板,n,61
18708,外卖,v,62
18708,不让,v,63
18708,进连,d,64
18708,不让,v,65
18708,进,v,66
18708,搞,v,67
18708,生气,n,68
18708,服务,vn,69
18708,项,n,70
18708,评分,n,71
18708,三星,nz,72
18708,同行,j,73
18708,朋友,n,74
18708,寄存,v,75
18708,行李,n,76
18708,提前,v,77
18708,拿出,v,78
18708,一点,m,79
18708,东西,ns,80
18708,不行,v,81
18708,寄存,v,82
18708,时,ng,83
18708,回单,v,84
18708,取,v,85
18708,表扬,v,86
18708,补办,v,87
18708,房卡,n,88
18708,倒,v,89
18709,帮,v,0
18709,领导,n,1
18709,地理位置,n,2
18709,优越,a,3
18709,吃,v,4
18709,房间,n,5
18709,设施,n,6
18709,齐全,nr,7
18709,干净,a,8
18709,卫生,an,9
18709,夜里,t,10
18709,安静,nr,11
18709,房间,n,12
18709,里,f,13
18709,空调,n,14
18709,关,v,15
18709,早餐,n,16
18709,种类,n,17
18709,吃,v,18
18709,满意,v,19
18709,花园,n,20
18709,风景,n,21
18710,地理位置,n,0
18710,优越,a,1
18710,吃,v,2
18710,越秀,nr,3
18710,公园,n,4
18710,房间,n,5
18710,设施,n,6
18710,齐全,nr,7
18710,干净,a,8
18710,卫生,an,9
18710,夜里,t,10
18710,安静,nr,11
18710,早餐,n,12
18710,种类,n,13
18710,吃,v,14
18710,满意,v,15
18712,挺好,a,0
18712,免费,vn,1
18712,机场,n,2
18712,大巴,n,3
18712,房间,n,4
18712,设施,n,5
18712,中规中矩,l,6
18712,五星,nz,7
18713,服务,vn,0
18713,不错,a,1
18713,性价比,n,2
18713,高,a,3
18714,特意,d,0
18714,帮,v,1
18714,房间,n,2
18714,升,v,3
18714,套房,n,4
18714,接待处,l,5
18714,两个,m,6
18714,小姑娘,nr,7
18714,笑容,n,8
18714,亲切,a,9
18714,送,v,10
18714,早餐,n,11
18714,服务,vn,12
18714,第二天,m,13
18714,早上,t,14
18714,点,m,15
18714,服务员,n,16
18714,错,v,17
18714,电话,n,18
18714,吵醒,v,19
18714,扣分,v,20
18715,老牌,n,0
18715,地點,n,1
18715,位置,v,2
18715,停,v,3
18715,車場,n,4
18715,公共,b,5
18715,空間,n,6
18715,滿大,v,7
18716,停车场,n,0
18716,很大,a,1
18717,老牌,n,0
18717,宾馆,n,1
18717,不错,a,2
18718,位置,v,0
18718,棒,zg,1
18718,距离,n,2
18718,地铁站,n,3
18718,入住,v,4
18718,时,n,5
18718,泳池,n,6
18718,修理,v,7
18718,失望,v,8
18718,超大,v,9
18718,停车场,n,10
18718,供,v,11
18718,停车,v,12
18718,早餐,n,13
18718,孩子,n,14
18718,失望,v,15
18719,服务周到,i,0
18719,干净,a,1
18719,卫生,an,2
18720,最差,a,0
18720,入住,v,1
18720,打电话,l,2
18720,拖鞋,n,3
18720,分钟,q,4
18720,送来,v,5
18720,电,n,6
18720,吹风机,n,7
18720,图,n,8
18720,快捷酒店,n,9
18720,不用,v,10
18720,这科,r,11
18720,吹风机,n,12
18722,广州,ns,0
18722,住,v,1
18722,宾馆,n,2
18722,体验,n,3
18722,硬件,n,4
18722,设施,n,5
18722,棒,zg,6
18722,服务周到,i,7
18722,满意,v,8
18722,下次,t,9
18722,广州,ns,10
18722,再选,v,11
18723,性价比,n,0
18723,高,a,1
18723,干净,a,2
18723,舒服,a,3
18724,环境,n,0
18724,坐车,v,1
18724,装修,v,2
18725,环境,n,0
18725,坐车,v,1
18725,装修,v,2
18726,每次,r,0
18726,广州,ns,1
18726,必住,d,2
18728,新装修,l,0
18728,房间,n,1
18728,门,n,2
18728,坏,a,3
18728,装修,v,4
18728,工程,n,5
18728,太渣,n,6
18728,影响,vn,7
18728,形象,n,8
18728,早餐,n,9
18728,太,d,10
18728,西式,n,11
18728,广式,b,12
18728,茶点,n,13
18728,太,d,14
18728,少,a,15
18729,房间,n,0
18729,设施,n,1
18729,旧,a,2
18729,通风,n,3
18729,不好,d,4
18730,一点,m,0
18730,总体,n,1
18730,不错,a,2
18731,环境,n,0
18731,服务,vn,1
18731,早餐,n,2
18731,品种,n,3
18731,少,a,4
18732,太,d,0
18732,家具,n,1
18732,换换,v,2
18734,床鋪,n,0
18734,乾,j,1
18734,淨,a,2
18734,毛巾,nr,3
18734,新,a,4
18734,淨,n,5
18734,整體,n,6
18734,還,d,7
18734,五星,nz,8
18734,級,q,9
18734,素質,n,10
18734,小小,b,11
18734,遺憾,a,12
18734,房間的,nr,13
18734,檯,zg,14
18734,燈,n,15
18734,陳,nr,16
18734,舊,a,17
18735,第二次,m,0
18735,住,v,1
18735,听,v,2
18735,介绍,v,3
18735,选,v,4
18735,精英,n,5
18735,房,n,6
18735,设施,n,7
18735,新装修,l,8
18735,风格,n,9
18735,偏,a,10
18735,总体,n,11
18735,不错,a,12
18735,房型,n,13
18735,双床,nz,14
18735,房,n,15
18735,床,n,16
18735,宽,a,17
18735,舒服,a,18
18735,唯一,b,19
18735,窗户,n,20
18735,隔音,n,21
18735,窗户,n,22
18735,拉开,v,23
18735,窗帘,n,24
18735,想想,v,25
18735,检查,vn,26
18735,一遍,m,27
18735,开窗,n,28
18735,真的,d,29
18735,开着,v,30
18735,窗,ng,31
18735,区别,n,32
18735,外面,f,33
18735,车子,n,34
18735,声音,n,35
18735,巨响,vn,36
18735,换作,v,37
18735,睡眠,v,38
18735,不好,d,39
18735,真的,d,40
18735,一夜,m,41
18735,无眠,v,42
18735,改进,v,43
18736,棒,a,0
18736,一家,m,1
18736,地理位置,n,2
18736,环境,n,3
18736,卫生,an,4
18736,服务,vn,5
18736,一流,n,6
18736,特别,d,7
18736,中西,ns,8
18736,早餐,n,9
18736,品种,n,10
18736,多样,r,11
18736,流连忘返,l,12
18736,下次,t,13
18736,入住,v,14
18736,这家,r,15
18736,借此机会,l,16
18736,朋友,n,17
18736,推荐,v,18
18738,精品房,n,0
18738,新,a,1
18738,价格,n,2
18738,偏贵,a,3
18738,一点,m,4
18738,住,v,5
18738,舒服,a,6
18738,双床,n,7
18738,拼,v,8
18738,二小,b,9
18738,睡,v,10
18738,两天,m,11
18738,早餐,n,12
18738,对面,n,13
18738,点,m,14
18738,德,j,15
18738,吃,v,16
18738,早上,t,17
18738,点,m,18
18738,开门,v,19
18738,孩子,n,20
18738,喜欢,v,21
18738,吃,v,22
18739,很大,a,0
18739,位置,v,1
18739,绝佳,z,2
18739,早餐,n,3
18739,很棒,a,4
18739,市中心,n,5
18739,出行,v,6
18741,位置,v,0
18741,设施,n,1
18741,陈旧,nr,2
18741,服务,vn,3
18741,服务员,n,4
18741,刚刚,d,5
18741,上班,v,6
18741,专业,n,7
18741,差,a,8
18741,服务员,n,9
18741,之间,f,10
18741,客人,n,11
18741,嬉笑,v,12
18741,打骂,v,13
18741,情况,n,14
18743,出行,v,0
18743,停车场,n,1
18743,地理位置,n,2
18744,房間,n,0
18744,我們,r,1
18744,訂,v,2
18744,新房,n,3
18744,住,v,4
18744,新,a,5
18744,服務,vn,6
18744,朋友,n,7
18744,生日,t,8
18744,準備,v,9
18744,禮物,n,10
18744,貼心,v,11
18744,美中不足,i,12
18744,游泳池,n,13
18744,帶,v,14
18744,泳帽,n,15
18744,真的,d,16
18744,五星,nz,17
18744,級,zg,18
18744,來,zg,19
18744,渡假,n,20
18744,遊客,n,21
18744,帶,v,22
18744,泳帽,n,23
18744,碼,v,24
18744,沒,d,25
18744,碰,v,26
18744,過,ug,27
18744,國內,s,28
18744,還,d,29
18744,國外,s,30
18745,早餐,n,0
18745,房间,n,1
18745,还行,v,2
18745,稍微,d,3
18745,环境优美,n,4
18745,地理位置,n,5
18745,交通,n,6
18745,房间,n,7
18745,舒适,a,8
18745,卫生,an,9
18745,服务,vn,10
18745,人员,n,11
18745,热情,n,12
18745,乐于,v,13
18745,提供,v,14
18745,早餐,n,15
18745,设施,n,16
18745,人性化,n,17
18745,网络,n,18
18745,高速,d,19
18745,信号,n,20
18745,窗外,s,21
18745,风景,n,22
18745,房间,n,23
18745,摆件,n,24
18745,设计,vn,25
18745,特色,n,26
18745,性价比,n,27
18745,不错,a,28
18745,下次,t,29
18745,入住,v,30
18746,老牌,n,0
18746,五星级,b,1
18746,环境,n,2
18746,不错,a,3
18748,环境,n,0
18748,不错,a,1
18748,紧邻,v,2
18748,越秀,nr,3
18748,山,n,4
18748,公园,n,5
18748,牙刷,vn,6
18749,早餐,n,0
18749,不错,a,1
18749,房间,n,2
18749,稍微,d,3
18749,历史感,n,4
18750,环境,n,0
18750,位置,v,1
18750,房间,n,2
18750,旧,a,3
18751,位置,v,0
18751,老牌,n,1
18751,一点,m,2
18751,陈旧,nr,3
18751,反,zg,4
18751,显得,v,5
18751,底蕴,n,6
18751,有大,a,7
18751,院子,n,8
18751,景观,n,9
18751,漂亮,a,10
18751,精致,a,11
18751,提,v,12
18751,两点,m,13
18751,建议,n,14
18751,窗户,n,15
18751,改成,v,16
18751,打开,v,17
18751,通风,n,18
18751,新装修,l,19
18751,原因,n,20
18751,客房,n,21
18751,气味,n,22
18751,退房,v,23
18751,时间,n,24
18751,延迟,v,25
18751,下午,t,26
18751,两点,m,27
18751,下午,t,28
18751,飞机,n,29
18751,上午,t,30
18751,退,v,31
18751,房,n,32
18751,真的,d,33
18751,不便,c,34
18752,设施,n,0
18752,陈旧,nr,1
18752,床头柜,n,2
18752,表面,n,3
18752,脱皮,n,4
18752,腐坏,v,5
18752,纱窗,n,6
18752,窗户,n,7
18752,开,v,8
18752,服务员,n,9
18752,蚊虫,n,10
18752,房间,n,11
18752,面积,n,12
18753,环境,n,0
18753,不错,a,1
18754,位置,v,0
18754,不错,a,1
18754,地铁站,n,2
18754,喝,vg,3
18754,火车站,n,4
18754,服装,vn,5
18754,批发市场,n,6
18754,免费,vn,7
18754,穿梭,v,8
18754,巴士,ns,9
18755,早餐,n,0
18755,环境优美,n,1
18755,设施,n,2
18755,齐全,nr,3
18756,老牌,n,0
18756,五星级,b,1
18756,宾馆,n,2
18756,占地面积,n,3
18756,环境,n,4
18756,工作,vn,5
18756,大员,n,6
18756,众多,m,7
18756,服务,vn,8
18756,素质,n,9
18756,美中不足,i,10
18756,洗浴,v,11
18756,房间,n,12
18756,浴盆,n,13
18756,太,d,14
18756,高,a,15
18756,滑,v,16
18756,希望,v,17
18756,时照,n,18
18756,改,v,19
18757,不错,a,0
18757,机会,n,1
18757,住,v,2
18758,房间,n,0
18758,设备,vn,1
18758,旧,a,2
18758,舒适,a,3
18758,办理,n,4
18758,入住,v,5
18758,快递,v,6
18758,还给,v,7
18758,做,v,8
18758,升级,vn,9
18758,希望,v,10
18758,更好,d,11
18758,入住,v,12
18758,体验,n,13
18758,早餐,n,14
18758,草坪,n,15
18758,另一侧,i,16
18758,环境,n,17
18758,不错,a,18
18759,特色,n,0
18759,服务员,n,1
18759,亲切,a,2
18760,位置,v,0
18760,出门,v,1
18760,右,f,2
18760,拐,v,3
18760,地铁,n,4
18760,房间,n,5
18760,新装修,l,6
18760,很漂亮,n,7
18760,卫生间,n,8
18760,布局合理,n,9
18760,洗澡水,nz,10
18760,早餐,n,11
18762,早餐,n,0
18762,不错,a,1
18762,房间,n,2
18762,很大,a,3
18762,周边,f,4
18762,吃,v,5
18763,每次,r,0
18763,入住,v,1
18763,这家,r,2
18763,环境,n,3
18763,服务,vn,4
18764,环境,n,0
18764,超赞,v,1
18764,历史感,n,2
18764,年,m,3
18764,照片,n,4
18764,不乏,v,5
18764,气息,n,6
18764,出行,v,7
18764,出门,v,8
18764,地铁站,n,9
18764,看着,v,10
18764,早餐,n,11
18764,丰盛,a,12
18764,可惜,v,13
18764,两天,m,14
18764,晚,tg,15
18764,错过,v,16
18764,早餐时间,n,17
18765,老牌,n,0
18765,越秀,nr,1
18765,公园,n,2
18765,旁边,f,3
18765,环境优美,n,4
18766,送,v,0
18766,早餐,n,1
18767,满意,v,0
18767,信任,n,1
18767,值得,v,2
18767,推荐,v,3
18768,环境,n,0
18768,交通,n,1
18768,便利,a,2
18770,位置,v,0
18770,步行,n,1
18770,米,q,2
18770,地铁站,n,3
18770,有个,r,4
18770,花园,n,5
18770,环境,n,6
18770,绝佳,z,7
18770,尊荣,v,8
18770,房,n,9
18770,空间,n,10
18770,足够,v,11
18770,卫浴,nr,12
18770,客厅,n,13
18770,不错,a,14
18770,预定,v,15
18770,时,ng,16
18770,两份,m,17
18770,早餐,n,18
18770,经理,n,19
18770,赠送,v,20
18770,小朋友,n,21
18770,人性化,n,22
18770,老牌,n,23
18770,星,n,24
18770,性价比,n,25
18770,高,a,26
18770,商务,n,27
18770,休闲,v,28
18770,不错,a,29
18770,选择,v,30
18771,不错,a,0
18771,大气,n,1
18771,豪华,a,2
18771,适合,v,3
18771,商务,n,4
18771,旅行,vn,5
18772,酒店设施,n,0
18772,不错,a,1
18772,老牌,n,2
18772,五星,nz,3
18772,舒适,a,4
18772,愉快,a,5
18773,值得,v,0
18773,推荐,v,1
18773,宾馆,n,2
18773,越秀,nr,3
18773,公园,n,4
18773,站,v,5
18774,设备,vn,0
18774,太,d,1
18774,房间,n,2
18774,卫生,an,3
18774,有待,v,4
18774,改善,v,5
18775,位置,v,0
18775,不错,a,1
18775,吃饭,v,2
18775,传统,n,3
18775,苏联,ns,4
18775,样式,n,5
18775,建筑,n,6
18775,新装修,l,7
18775,距离,n,8
18775,越秀,nr,9
18775,公园,n,10
18775,地铁站,n,11
18775,适合,v,12
18775,商务旅行,nt,13
18775,娃,ng,14
18775,旅游,vn,15
18776,位置,v,0
18776,不错,a,1
18776,性价比,n,2
18776,高,a,3
18777,地理位置,n,0
18777,距离,n,1
18777,越秀,nr,2
18777,公园,n,3
18777,地铁,n,4
18777,公交,n,5
18777,步行,n,6
18777,达,v,7
18777,老字号,n,8
18777,茶餐厅,n,9
18777,工作人员,n,10
18777,服务,vn,11
18777,老牌,n,12
18777,宾馆,n,13
18777,到位,v,14
18777,房间,n,15
18777,干净,a,16
18777,宽敞,a,17
18777,宴乐,n,18
18777,宫,nr,19
18777,点心,v,20
18777,不错,a,21
18778,早餐,n,0
18778,不错,a,1
18778,周边,f,2
18778,交通,n,3
18778,房里,s,4
18778,不错,a,5
18779,够,v,0
18779,晚饭,n,1
18779,遛弯,v,2
18780,宽敞,a,0
18780,大气,n,1
18780,安静,nr,2
18780,干净,a,3
18781,外观,n,0
18781,大厅,n,1
18781,不错,a,2
18781,房间,n,3
18781,太,d,4
18781,陈旧,nr,5
18781,斑驳,z,6
18781,卫生,an,7
18781,不好,d,8
18781,浴缸,n,9
18781,壁,ng,10
18781,水垢,n,11
18781,不用,v,12
18781,开窗,n,13
18781,空调,n,14
18781,送风,v,15
18781,功能,n,16
18781,开,v,17
18781,噪音,n,18
18781,太,d,19
18781,第一天,m,20
18781,入住,v,21
18781,水温,n,22
18781,调节,vn,23
18782,历史,n,0
18782,维护,v,1
18782,很好,a,2
18784,五星,nz,0
18784,升级,vn,1
18784,套房,n,2
18784,年代,t,3
18784,设施,n,4
18784,不算,v,5
18784,新,a,6
18784,值班,v,7
18784,经理,n,8
18784,服务,vn,9
18784,很棒,a,10
18784,早餐,n,11
18784,房间,n,12
18784,格局,n,13
18784,有意思,l,14
18784,客厅,n,15
18784,卧室,n,16
18784,浴室,n,17
18784,更衣,v,18
18784,房,n,19
18784,联通,nz,20
18784,关起门来,l,21
18784,隔音,n,22
18784,步行,n,23
18784,广州,ns,24
18784,博物馆,n,25
18784,分钟,q,26
18784,门口,s,27
18784,地铁,n,28
18784,机场,n,29
18784,大巴,n,30
18784,一站,m,31
18784,打车,v,32
18784,机场,n,33
18785,服务,vn,0
18785,卫生,an,1
18785,不错,a,2
18786,早餐,n,0
18786,丰盛,a,1
18786,床,n,2
18786,舒适,a,3
18786,房间,n,4
18786,破旧,z,5
18786,卫生间,n,6
18786,换,v,7
18786,扇器,n,8
18786,声音,n,9
18786,响,v,10
18786,交通,n,11
18786,便利,a,12
18786,花园,n,13
18786,很漂亮,n,14
18787,位置,v,0
18787,早餐,n,1
18787,丰盛,a,2
18787,中西餐,j,3
18787,花园,n,4
18787,很漂亮,n,5
18787,早上,t,6
18787,鸟语,nz,7
18787,中,f,8
18787,醒来,v,9
18787,床,n,10
18787,舒适,a,11
18787,下次,t,12
18787,入住,v,13
18788,长隆,ns,0
18788,游玩,n,1
18788,市区,n,2
18788,庆幸,v,3
18788,选择,v,4
18788,五星级,b,5
18788,标准,n,6
18788,吹嘘,v,7
18788,门口,s,8
18788,服务生,n,9
18788,帮忙,v,10
18788,行李,n,11
18788,办理,n,12
18788,入住,v,13
18788,时,n,14
18788,小孩,n,15
18788,房间,n,16
18788,免费,vn,17
18788,升级,vn,18
18788,行政,n,19
18788,套房,n,20
18788,帮忙,v,21
18788,送,v,22
18788,行李,n,23
18788,房间,n,24
18788,服务,vn,25
18788,人员,n,26
18788,微笑,vn,27
18788,面对,v,28
18788,态度,n,29
18788,和蔼可亲,nr,30
18788,深深,b,31
18788,感受,v,32
18788,宾至如归,i,33
18788,感觉,n,34
18788,房间,n,35
18788,行政,n,36
18788,套房,n,37
18788,一室,n,38
18788,一厅,n,39
18788,格局,n,40
18788,卫生间,n,41
18788,里,f,42
18788,配有,v,43
18788,浴缸,n,44
18788,房间,n,45
18788,宽敞,a,46
18788,安静,nr,47
18788,宾馆,n,48
18788,位置,v,49
18788,越秀,nr,50
18788,公园,n,51
18788,和越王,nr,52
18788,墓,n,53
18788,步行,n,54
18788,到达,v,55
18788,对面,n,56
18788,都德,nr,57
18788,早茶,n,58
18788,时间,n,59
18788,原因,n,60
18788,住,v,61
18788,一晚,t,62
18788,下次,t,63
18788,广州,ns,64
18788,首选,v,65
18788,值得,v,66
18788,五星,nz,67
18788,推荐,v,68
18788,走,v,69
18788,送,v,70
18788,孩子,n,71
18788,一套,m,72
18788,洗漱,v,73
18788,用品,n,74
18788,太,d,75
18788,贴心,v,76
18790,服务,vn,0
18790,差,a,1
18791,五星级,b,0
18791,总体,n,1
18791,肯定,v,2
18791,不错,a,3
18791,性价比,n,4
18791,高,a,5
18791,香香的,z,6
18791,服务,vn,7
18791,人员,n,8
18791,热情,n,9
18791,房间,n,10
18791,干净,a,11
18791,五星,nz,12
18791,新,a,13
18791,五星,nz,14
18791,酒店设施,n,15
18791,陈旧,nr,16
18791,服务,vn,17
18791,补足,v,18
18791,分数,n,19
18791,免费,vn,20
18791,升级,vn,21
18791,房间,n,22
18791,赠送,v,23
18791,自助,v,24
18791,早餐,n,25
18791,广州,ns,26
18791,优先选择,l,27
18792,五星级,b,0
18792,周边,f,1
18792,吃饭,v,2
18792,交通,n,3
18792,北京路,ns,4
18792,推荐,v,5
18793,算,v,0
18793,服务,vn,1
18794,湖,ns,0
18794,景房,n,1
18794,阳台,n,2
18794,大马路,nz,3
18794,理解,v,4
18794,错,v,5
18794,临街,ns,6
18794,房间,n,7
18794,隔音,n,8
18794,窗户,n,9
18794,五星,nz,10
18794,也许,d,11
18794,理解,v,12
18794,错,v,13
18795,环境,n,0
18795,卫生,an,1
18795,位置,v,2
18795,不错,a,3
18795,帮,v,4
18795,免费,vn,5
18795,升级,vn,6
18795,行政,n,7
18795,大床,nz,8
18795,房,n,9
18795,下次,t,10
18796,服务,vn,0
18796,贴心,v,1
18796,小孩,n,2
18796,换,v,3
18796,大房,n,4
18796,加价,v,5
18796,下次,t,6
18797,饭店,n,0
18797,服务,vn,1
18797,真不错,i,2
18797,下次,t,3
18798,店,n,0
18798,升级,vn,1
18798,房间,n,2
18798,宽敞,a,3
18799,早餐,n,0
18799,不错,a,1
18799,品种,n,2
18800,老牌,n,0
18800,装修,v,1
18800,服务,vn,2
18801,不错,a,0
18801,早餐,n,1
18801,位置,v,2
18802,服务,vn,0
18802,超级,b,1
18802,棒,zg,2
18802,小姐姐,nr,3
18802,热情,n,4
18802,帮忙,v,5
18802,升级,vn,6
18802,套房,n,7
18802,物美价廉,l,8
18802,隔音设备,n,9
18802,安静,nr,10
18802,下次,t,11
18802,入住,v,12
18804,這裡,r,0
18804,環境,n,1
18804,優美,a,2
18804,安靜,a,3
18804,裝飾,n,4
18804,大氣,n,5
18804,豪華,a,6
18804,服務,vn,7
18805,三次,m,0
18805,广州,ns,1
18805,住,v,2
18805,春节,t,3
18805,前带,n,4
18805,一家老小,l,5
18805,发现,v,6
18805,房间,n,7
18805,装修,v,8
18805,满意,v,9
18805,楼下,s,10
18805,不远,d,11
18805,地铁,n,12
18805,港澳,j,13
18805,直通车,n,14
18805,出行,v,15
18805,对面,n,16
18805,越秀,nr,17
18805,公园,n,18
18805,正好,a,19
18805,办,n,20
18805,灯会,n,21
18805,感受,v,22
18805,岭南,ns,23
18805,民俗,n,24
18805,新春,ns,25
18805,气氛,n,26
18806,服务,vn,0
18806,特别,d,1
18807,平,n,0
18807,尊荣,v,1
18807,房,n,2
18807,加床,v,3
18807,安静,nr,4
18807,家人,n,5
18807,脚,n,6
18807,崴,v,7
18807,备用,v,8
18807,轮椅,n,9
18807,特此,d,10
18807,感谢,v,11
18808,很棒,a,0
18808,早餐,n,1
18808,好吃,v,2
18808,值得,v,3
18808,推荐,v,4
18809,客房,n,0
18809,服务,vn,1
18809,差,a,2
18810,早餐,n,0
18810,位置,v,1
18810,优越,a,2
18811,值,n,0
18811,价,n,1
18811,交通,n,2
18812,总体,n,0
18812,不错,a,1
18813,老牌子,n,0
18813,设施,n,1
18813,略显,v,2
18813,陈旧,nr,3
18813,干净,a,4
18813,卫生,an,5
18813,性价比,n,6
18813,很高,a,7
18813,五星级,b,8
18813,下次,t,9
18813,选择,v,10
18813,总体,n,11
18813,评价,n,12
18813,五星,nz,13
18814,位置,v,0
18814,优越,a,1
18814,设施,n,2
18814,细节,n,3
18814,不好,d,4
18815,位置,v,0
18815,设施,n,1
18815,餐厅,n,2
18815,服务,vn,3
18815,声音,n,4
18817,早餐,n,0
18818,整体,n,0
18818,环境,n,1
18818,房间,n,2
18818,很大,a,3
18818,服务,vn,4
18818,到位,v,5
18818,好多,m,6
18818,小虫子,n,7
18818,天花板,n,8
18818,全,a,9
18818,蛾子,n,10
18818,飞虫,n,11
18818,空调,n,12
18818,明明,t,13
18818,开,v,14
18818,越来越,d,15
18818,热,n,16
18818,窗户,n,17
18818,开,v,18
18818,空调,n,19
18818,全程,n,20
18818,开,v,21
18818,房间,n,22
18818,感觉,n,23
18818,闷,v,24
18818,锁死,v,25
18818,窗户,n,26
18818,理解,v,27
18818,稍微,d,28
18818,开,v,29
18818,一道,m,30
18818,口子,n,31
18818,透透风,n,32
18818,更好,d,33
18818,总体,n,34
18818,性价比,n,35
18818,高,a,36
18818,交通,n,37
18818,机场,n,38
18818,直达,v,39
18818,大巴,n,40
18818,下次,t,41
18818,选择,v,42
18818,入住,v,43
18819,老牌,n,0
18819,五星级,b,1
18819,服务,vn,2
18820,老牌,n,0
